rank,lemma,original_lemma,old_translation,new_translation,translation_changed,review_reason,pronoun_attachment_relation,pronoun_attachment_form,pronoun_attachment_type,pronoun_attachment_pronouns,pronoun_attachment_count,pronoun_attachment_confidence,pronoun_attachment_reason,pronoun_attachment_semantic_class
23127,firmarlo,firmar,to sign,to sign it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23133,atacarme,atacar,to attack,to attack me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
23161,advertirles,advertir,to warn,to warn to them,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,les,1,high,safe_indirect_match,transparent_indirect
23167,herirme,herir,to wound,to wound me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
23202,destruirte,destruir,to destroy,to destroy you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23208,limpiarse,limpiar,to clean,to clean,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23215,alcanzarla,alcanzar,to reach,to reach it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
23224,escribirte,escribir,to write,to write you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23232,perdernos,perder,to lose,to lose us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
23250,cuidarnos,cuidar,to look after,to look after us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
23256,perderlos,perder,to lose,to lose them (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,los,1,high,safe_direct_match,transparent_object
23261,animarte,animar,to inspire,to inspire you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23322,calentarse,calentar,to heat,to heat,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23325,desnudarse,desnudar,to undress,to undress,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23330,importarte,importar,to matter,to matter you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23358,adivinarlo,adivinar,to guess,to guess it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23370,recibirla,recibir,to receive,to receive it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
23389,amenazarme,amenazar,to threaten,to threaten me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
23391,asegurarlo,asegurar,to secure,to secure it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23409,rechazarlo,rechazar,to reject,to reject it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23420,patearte,patear,to kick,to kick you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23430,conocerlas,conocer,to know,to know them (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,las,1,high,safe_direct_match,transparent_object
23439,lastimarlo,lastimar,to injure,to injure it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23466,comunicarle,comunicar,to communicate,to communicate to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
23479,viéndose,ver,seeing,seeing each other,yes,translation_changed,attached_pronoun_form,gerund,reciprocal,se,1,high,manual_reciprocal_match,reciprocal
23480,acostumbrarte,acostumbrar,to accustom,to accustom you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23500,contestarle,contestar,to reply,to reply to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
23506,leerle,leer,to read,to read to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
23527,sumergirse,sumergir,to submerge,to submerge,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23534,dormirte,dormir,to sleep,to sleep you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23556,déjalas,dejar,you leave,leave them (feminine),yes,translation_changed,attached_pronoun_form,imperative,direct_object,las,1,high,safe_direct_match,transparent_object
23605,desearte,desear,to wish,to wish you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23607,enviarnos,enviar,to send,to send us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
23623,asustarnos,asustar,to scare,to scare us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
23624,atraparla,atrapar,to capture,to capture it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
23625,basarse,basar,to base on,to base on,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23632,controlarse,controlar,to control,to control,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23634,esforzarte,esforzar,to encourage,to encourage you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23645,probarte,probar,to prove,to prove you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23650,adentrarse,adentrarse,to get into,to get into,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23659,leerse,leer,to read,to read through,yes,translation_changed,attached_pronoun_form,infinitive,idiomatic_se,se,1,high,manual_idiomatic_se_match,idiomatic_aspectual
23670,arriesgarte,arriesgar,to venture,to venture you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23674,curarlo,curar,to cure,to cure it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23702,levantarnos,levantar,to lift,to get up,yes,translation_changed,attached_pronoun_form,infinitive,reflexive,nos,1,high,manual_reflexive_match,reflexive_lexical
23714,comunicarte,comunicar,to communicate,to communicate you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23780,sentirla,sentir,to feel,to feel it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
23795,entregarla,entregar,to deliver,to deliver it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
23804,pásate,pasar,you pass,pass you,yes,translation_changed,attached_pronoun_form,imperative,direct_object,te,1,high,safe_direct_match,transparent_object
23824,atenerse,atener,to stand by,to stand by,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23825,ayúdalo,ayudar,you help,help it (masculine),yes,translation_changed,attached_pronoun_form,imperative,direct_object,lo,1,high,safe_direct_match,transparent_object
23844,tirarle,tirar,to throw,to throw to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
23861,presentarlo,presentar,to present,to present it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23867,asomarse,asomar,to show,to show,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
23870,demostrarles,demostrar,to show,to show to them,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,les,1,high,safe_indirect_match,transparent_indirect
23875,háblanos,hablar,I talk,talk to us,yes,translation_changed,attached_pronoun_form,imperative,indirect_object,nos,1,high,safe_indirect_match,transparent_indirect
23880,proponerle,proponer,to propose,to propose to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
23894,haciéndola,hacer,doing,doing it (feminine),yes,translation_changed,attached_pronoun_form,gerund,direct_object,la,1,high,safe_direct_match,transparent_object
23930,obtenerlo,obtener,to obtain,to obtain it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
23937,responderme,responder,to answer,to answer me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
23969,tírate,tirar,you throw,throw you,yes,translation_changed,attached_pronoun_form,imperative,direct_object,te,1,high,safe_direct_match,transparent_object
23981,compensarte,compensar,to compensate,to compensate you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
23988,llámanos,llamar,I summon,be called,yes,translation_changed,attached_pronoun_form,imperative,pronominal,nos,1,high,manual_pronominal_match,pronominal_lexical
23995,conducirlo,conducir,to drive,to drive it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
24000,explicarnos,explicar,to explain,to explain to us,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,nos,1,high,safe_indirect_match,transparent_indirect
24010,venderse,vender,to sell,to sell,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
24053,sacrificarse,sacrificar,to sacrifice,to sacrifice,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
24059,cubrirte,cubrir,to cover,to cover you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
24060,derrumbarse,derrumbar,to demolish,to demolish,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
24074,volvernos,volver,to return,to become,yes,translation_changed,attached_pronoun_form,infinitive,pronominal,nos,1,high,manual_pronominal_match,pronominal_lexical
24086,fastidiarme,fastidiar,to cloy,to cloy me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
24090,llenarse,llenar,to fill something up,to fill something up,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
24104,dándonos,dar,giving,giving to us,yes,translation_changed,attached_pronoun_form,gerund,indirect_object,nos,1,high,safe_indirect_match,transparent_indirect
24111,mostrarlo,mostrar,to show,to show it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
24131,dedicarle,dedicar,to dedicate,to dedicate to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
24148,llenarlo,llenar,to fill something up,to fill something up it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
24151,obligarlo,obligar,to force,to force it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
