count,spanish,pos,flags,usage,source_column,lemma_original,lemma_normalized,lemma_lemmatized,lemma_lookup_used,lemma_translated,translated_flag,translation_source
8560,congelar,v,,1528:congelar|1075:congelando|968:congela|710:congeló|441:congele|328:congelan|293:congelarse|278:congelo|276:congelaron|179:congelará|146:congelé|136:congelen|126:congelamos|112:congelas|108:congelarlo|105:congelándome|103:congelarme|97:congelaba|96:congélalo|92:congelaremos|87:congelara|86:congelarás|80:congelarte|79:congelarán|78:congeles|74:congelándose|73:congelarnos|71:congelaría|71:congelaste|66:congelaré|56:congelarla|47:congélate|44:congelarlos|42:congelándote|38:congelemos|37:congelándonos|34:congelaban|34:congelaran|33:congélala|26:congelarían|22:congelaras|21:congelarlas|14:congelarle|13:congélense|12:congelalo|12:congélenlo|11:congelase|9:congelaos|9:congelasen|9:congélalos|8:congelarías|7:congelándolo|6:congelabas|6:congeláramos|6:congélale|5:congelaríamos|5:congelándolos|4:congelare|4:congelaros|4:congelaréis|4:congelábamos|4:congelándola|4:congeléis|4:congélalas|4:congélame,spanish,congelar,congelar,congelar,congelar,freeze,TRUE,dict
8557,educado,adj,,4579:educado|2283:educada|1300:educados|395:educadas,spanish,educado,educado,educado,educado,polite,TRUE,dict
8548,Suiza,prop,,8208:suiza|340:suizas,spanish,Suiza,suiza,suiza,suiza,switzerland,TRUE,dict
8535,autonomía,n,,7114:autonomía|1421:autonomías,spanish,autonomía,autonomía,autonomía,autonomía,autonomy,TRUE,dict
8530,maria,none,NOUSAGE,8530:maria,spanish,maria,maria,maria,maria,maria,TRUE,dict
8526,Mercedes,prop,,8526:mercedes,spanish,Mercedes,mercedes,mercedes,mercedes,mercedes,TRUE,dict
8508,cicatriz,n,,4873:cicatriz|3635:cicatrices,spanish,cicatriz,cicatriz,cicatriz,cicatriz,scar,TRUE,dict
8504,rabia,n,,8442:rabia|62:rabias,spanish,rabia,rabia,rabia,rabia,anger / rabies,TRUE,dict
8503,francamente,adv,,8503:francamente,spanish,francamente,francamente,francamente,francamente,frankly,TRUE,dict
8500,fianza,n,,7993:fianza|507:fianzas,spanish,fianza,fianza,fianza,fianza,bail,TRUE,dict
8492,corporal,adj,,6538:corporal|1954:corporales,spanish,corporal,corporal,corporal,corporal,corporal,TRUE,dict
8491,polo,n,,6965:polo|1526:polos,spanish,polo,polo,polo,polo,polo / pole,TRUE,dict
8491,primitivo,adj,,3025:primitivo|2473:primitiva|1787:primitivos|1206:primitivas,spanish,primitivo,primitivo,primitivo,primitivo,primitivo / primitive,TRUE,dict
8490,micrófono,n,,6287:micrófono|2203:micrófonos,spanish,micrófono,micrófono,micrófono,micrófono,microphone,TRUE,dict
8485,descargar,v,,2611:descargar|846:descargando|684:descargado|585:descargó|349:descargada|301:descargan|275:descargué|264:descargue|221:descarguen|184:descargarlo|175:descargaron|166:descargarse|154:descargamos|124:descargaba|124:descargados|105:descargadas|98:descargaban|98:descargaste|92:descargarme|78:descargarla|74:descargarte|73:descargues|67:descargaré|65:descargará|64:descargad|60:descarguemos|53:descargara|47:descargarlos|46:descargaremos|41:descargarlas|39:descárgate|37:descargarán|37:descárgalo|22:descargándose|21:descargaría|18:descargándolo|17:descargarle|17:descárgala|14:descargaran|11:descargarnos|11:descargase|10:descargarás|10:descargábamos|9:descargándome|8:descargándola|7:descargarían|7:descárguese|6:descárguelo|5:descargadlo|5:descargare|5:descargarías|5:descarguéis|5:descárgalas|5:descárgale|5:descárgame|5:descárguenlo|4:descargabas|4:descargalo|4:descargaras|4:descargándolos|4:descargáramos,spanish,descargar,descargar,descargar,descargar,download / unload / vent,TRUE,dict
8482,menú,n,,7360:menú|1052:menús|70:menúes,spanish,menú,menú,menú,menú,menu,TRUE,dict
8472,Lima,prop,,8186:lima|286:limas,spanish,Lima,lima,lima,lima,lima / file,TRUE,dict
8471,ian,none,NOUSAGE,8471:ian,spanish,ian,ian,ian,ian,ian,TRUE,dict
8466,enfriar,v,,2030:enfriar|1166:enfría|1045:enfríe|719:enfriando|577:enfriado|440:enfriarse|383:enfrió|262:enfrían|242:enfriará|185:enfríen|113:enfriándose|111:enfriara|107:enfriarlo|89:enfriada|78:enfriaron|77:enfriaba|70:enfriarte|63:enfríes|58:enfrié|46:enfrío|44:enfriamos|42:enfriarme|41:enfríate|40:enfriarla|39:enfrías|34:enfriarán|31:enfriaría|30:enfriados|29:enfriaban|26:enfriarás|24:enfríalo|23:enfriaran|22:enfriarlos|19:enfriadas|16:enfriarnos|16:enfriase|14:enfriaré|12:enfriaremos|11:enfriarle|11:enfriaste|10:enfriarlas|10:enfriemos|10:enfriándome|10:enfríala|9:enfriate|8:enfríese|7:enfríelos|7:enfríenla|6:enfriándola|4:enfríalos,spanish,enfriar,enfriar,enfriar,enfriar,cool,TRUE,dict
8465,definido,adj,,3652:definido|2211:definida|1446:definidos|1156:definidas,spanish,definido,definido,definido,definido,clear-cut,TRUE,dict
8458,cardenal,n,,7138:cardenal|1320:cardenales,spanish,cardenal,cardenal,cardenal,cardenal,cardinal,TRUE,dict
8454,bono,n,,4357:bonos|4097:bono,spanish,bono,bono,bono,bono,bono,TRUE,dict
8454,preso,n,,8454:presos,spanish,preso,preso,preso,preso,prisoner,TRUE,dict
8452,kenny,none,NOUSAGE,8452:kenny,spanish,kenny,kenny,kenny,kenny,kenny,TRUE,dict
8447,reventar,v,,2359:reventar|837:reventado|784:revienta|758:reventó|399:reviento|343:reviente|334:reventando|233:revientan|185:reventaron|139:revienten|135:reventados|131:reventaré|118:reventamos|116:reventarte|114:reventará|114:reventé|112:reventaba|94:reventarle|85:reventaban|76:reventarlo|76:reventaste|75:revientas|73:reventaría|66:reventara|65:reventarme|63:revientes|57:reventarse|42:reventarán|41:reventarlos|40:reventarla|40:reviéntalo|37:reventaremos|31:reventemos|26:reventarás|23:reventaran|18:reviéntale|17:reventarnos|17:reventándole|15:reventarles|15:reventándose|14:reventase|11:reventarlas|11:reventarían|11:reviéntala|9:reviéntalos|8:reventad|8:reviéntame|7:reventaras|7:reventándome|6:reventarías|6:reventasen|5:reventabas|5:reventáis|5:reventándolo|5:reventándonos|5:reventéis|5:reviéntenlo|4:reventare|4:reventándolas|4:reviéntate|4:reviéntese,spanish,reventar,reventar,reventar,reventar,pop,TRUE,dict
8437,maquillaje,n,,8249:maquillaje|188:maquillajes,spanish,maquillaje,maquillaje,maquillaje,maquillaje,make-up,TRUE,dict
8435,ruptura,n,,7678:ruptura|757:rupturas,spanish,ruptura,ruptura,ruptura,ruptura,split / breaking,TRUE,dict
8422,solidaridad,n,,8346:solidaridad|76:solidaridades,spanish,solidaridad,solidaridad,solidaridad,solidaridad,solidarity,TRUE,dict
8421,combinar,v,,2008:combinar|1978:combina|1176:combinan|588:combinando|287:combinarse|267:combine|221:combinó|218:combinaba|217:combinamos|191:combinaron|153:combinen|124:combinaban|97:combinas|85:combinará|76:combinarlos|74:combinarlo|63:combiné|58:combino|52:combinarlas|51:combinara|42:combinándose|41:combinarán|38:combinemos|35:combinaremos|32:combinaría|28:combinándolos|25:combinarla|23:combinaran|19:combinándolo|17:combinaré|17:combinándolas|13:combinaste|12:combinarían|12:combines|10:combinándola|10:combínalo|9:combinasen|9:combináramos|8:combinase|8:combínalos|7:combinábamos|7:combínense|6:combinarnos|5:combínelo|4:combináis,spanish,combinar,combinar,combinar,combinar,combine,TRUE,dict
8416,grant,none,NOUSAGE,8416:grant,spanish,grant,grant,grant,grant,grant,TRUE,dict
8401,vestido,adj,DUPLICATE,7409:vestida|992:vestidas,spanish,vestido,vestido,vestido,vestido,dress,TRUE,dict
8400,catherine,none,NOUSAGE,8400:catherine,spanish,catherine,catherine,catherine,catherine,catherine,TRUE,dict
8400,horizonte,n,,6825:horizonte|1575:horizontes,spanish,horizonte,horizonte,horizonte,horizonte,horizon,TRUE,dict
8396,idéntico,adj,,2625:idéntico|2171:idéntica|2019:idénticos|1581:idénticas,spanish,idéntico,idéntico,idéntico,idéntico,identical,TRUE,dict
8394,emprender,v,,2713:emprender|951:emprendió|885:emprendido|610:emprende|440:emprendieron|412:emprendida|276:emprendidas|262:emprenden|171:emprenderá|137:emprendimos|136:emprenda|129:emprendía|125:emprendí|118:emprendiendo|86:emprendidos|82:emprendan|79:emprendían|78:emprendiera|76:emprenderán|66:emprendemos|65:emprenderla|56:emprenderemos|52:emprendería|52:emprendo|50:emprenderse|37:emprendamos|33:emprenderé|29:emprendes|24:emprenderlo|24:emprenderían|22:emprendas|22:emprendieran|17:emprendiste|17:emprendíamos|15:emprendiese|7:emprenderlas|7:emprendiéndola|6:emprenderás|6:emprendiéramos|5:emprended|4:emprenderéis|4:emprenderíamos|4:emprendiesen|4:emprendáis,spanish,emprender,emprender,emprender,emprender,tackle / undertake,TRUE,dict
8393,Guatemala,prop,,8393:guatemala,spanish,Guatemala,guatemala,guatemala,guatemala,guatemala,TRUE,dict
8388,testamento,n,,8081:testamento|307:testamentos,spanish,testamento,testamento,testamento,testamento,will,TRUE,dict
8384,complacer,v,,2353:complace|2077:complacer|515:complacerte|350:complacerme|292:complacería|267:complacerla|262:complacerlo|251:complacía|230:complacerá|188:complacerle|144:complacen|139:compláceme|125:complació|108:complazca|105:complacerlos|88:complazco|80:complaciendo|79:complacerse|78:complaces|66:complaceré|57:complacernos|55:complacían|53:complaceros|46:complacerles|37:complaciera|35:complázcame|27:complacemos|27:complacerlas|22:complací|21:complacieron|18:complaceremos|18:complazcas|16:complaceme|16:complazcan|15:complaciéndose|13:complacerás|11:complacerán|10:complaciste|10:complaciéndome|8:complacerías|8:complacieran|8:complácela|8:complácelo|8:complázcanme|8:complázcanos|7:complacías|6:complaciese|6:complácete|5:complacéis|4:complacieras|4:complaciéndote,spanish,complacer,complacer,complacer,complacer,please,TRUE,dict
8382,edward,none,NOUSAGE,8382:edward,spanish,edward,edward,edward,edward,edward,TRUE,dict
8378,barón,n,,6004:barón|1653:baronesa|704:barones|17:baronesas,spanish,barón,barón,barón,barón,baron,TRUE,dict
8378,cruzado,adj,,5568:cruzado|2810:cruzados,spanish,cruzado,cruzado,cruzado,cruzado,crusader,TRUE,dict
8375,elaborado,adj,,4375:elaborado|1654:elaborada|1497:elaborados|849:elaboradas,spanish,elaborado,elaborado,elaborado,elaborar,elaborate,TRUE,heuristic_dict
8374,gabinete,n,,7959:gabinete|415:gabinetes,spanish,gabinete,gabinete,gabinete,gabinete,cabinet,TRUE,dict
8374,marqués,n,,5535:marqués|2392:marquesa|301:marqueses|146:marquesas,spanish,marqués,marqués,marqués,marqués,marquis / marchioness,TRUE,dict
8372,Jesucristo,prop,,8372:jesucristo,spanish,Jesucristo,jesucristo,jesucristo,jesucristo,jesus christ,TRUE,dict
8369,utilización,n,,8313:utilización|56:utilizaciones,spanish,utilización,utilización,utilización,utilización,utilisation,TRUE,dict
8365,Harvey,prop,,8365:harvey,spanish,Harvey,harvey,harvey,harvey,harvey,TRUE,dict
8360,Margarita,prop,,6787:margarita|1573:margaritas,spanish,Margarita,margarita,margarita,margarita,margarita,TRUE,dict
8360,joseph,none,NOUSAGE,8360:joseph,spanish,joseph,joseph,joseph,joseph,joseph,TRUE,dict
8354,ascenso,n,,7685:ascenso|669:ascensos,spanish,ascenso,ascenso,ascenso,ascenso,promotion / ascent,TRUE,dict
8353,decisivo,adj,,4164:decisivo|2679:decisiva|970:decisivos|540:decisivas,spanish,decisivo,decisivo,decisivo,decisivo,decisive,TRUE,dict
8347,informativo,adj,,2754:informativo|2657:informativos|2276:informativa|660:informativas,spanish,informativo,informativo,informativo,informativo,informative,TRUE,dict
8345,homenaje,n,,7788:homenaje|557:homenajes,spanish,homenaje,homenaje,homenaje,homenaje,homage,TRUE,dict
8339,alivio,n,,8292:alivio|47:alivios,spanish,alivio,alivio,alivio,alivio,relief,TRUE,dict
8338,especializado,adj,,2587:especializado|2227:especializada|2054:especializados|1470:especializadas,spanish,especializado,especializado,especializado,especializado,skilled,TRUE,dict
8336,angeles,none,NOUSAGE,8336:angeles,spanish,angeles,angeles,angeles,angel,angel,TRUE,heuristic_dict
8332,presunto,adj,,3328:presunto|2323:presuntos|1993:presunta|688:presuntas,spanish,presunto,presunto,presunto,presunto,presumptive,TRUE,dict
8313,cavar,v,,3466:cavar|1777:cavando|446:cavado|294:cavamos|292:cavó|266:cavan|231:caven|210:cavaron|174:cavé|113:cavada|103:cavaremos|101:cavaré|99:cavaste|95:cavad|78:cavarlo|67:cavaba|59:cavemos|56:cavaban|40:cavarán|38:cavara|32:cavará|29:cavados|28:cavadas|25:cavaría|24:cavarás|18:cavábamos|15:cavalo|14:cavarse|10:cavabas|10:cavaran|9:cavarla|8:cavaras|8:cavarle|8:cávalo|7:cavaréis|7:cavaríamos|7:caváis|7:caváramos|6:cavare|6:cavarte|6:cavándose|6:cavásemos|5:cavales|5:cavase|4:cavarías|4:cávate,spanish,cavar,cavar,cavar,cavar,dig,TRUE,dict
8313,duelo,n,,7614:duelo|699:duelos,spanish,duelo,duelo,duelo,duelo,duel,TRUE,dict
8312,bendito,adj,,4185:bendito|3182:bendita|666:benditos|279:benditas,spanish,bendito,bendito,bendito,bendito,blessed,TRUE,dict
8310,perfume,n,,6846:perfume|1464:perfumes,spanish,perfume,perfume,perfume,perfume,perfume,TRUE,dict
8304,enhorabuena,n,,8279:enhorabuena|25:enhorabuenas,spanish,enhorabuena,enhorabuena,enhorabuena,enhorabuena,congratulation,TRUE,dict
8292,hannah,none,NOUSAGE,8292:hannah,spanish,hannah,hannah,hannah,hannah,hannah,TRUE,dict
8292,paralelo,adj,,3621:paralelo|1900:paralela|1459:paralelas|1312:paralelos,spanish,paralelo,paralelo,paralelo,paralelo,parallel,TRUE,dict
8289,afecto,n,,7082:afecto|1207:afectos,spanish,afecto,afecto,afecto,afecto,affection,TRUE,dict
8289,certeza,n,,7873:certeza|416:certezas,spanish,certeza,certeza,certeza,certeza,certainty,TRUE,dict
8287,marcus,none,NOUSAGE,8287:marcus,spanish,marcus,marcus,marcus,marcus,marcus,TRUE,dict
8286,fallecer,v,,5675:falleció|755:fallecieron|546:fallece|411:fallecer|221:falleciera|155:fallecen|95:fallecía|71:fallezca|70:falleciste|68:falleciendo|67:fallecí|26:fallecían|21:fallecería|17:falleciese|16:fallecieran|15:fallezcan|11:fallecemos|11:fallecerá|10:fallecerán|7:falleces|5:fallecieras|5:fallezco|4:fallecimos|4:fallezcas,spanish,fallecer,fallecer,fallecer,fallecer,die,TRUE,dict
8286,martha,none,NOUSAGE,8286:martha,spanish,martha,martha,martha,martha,martha,TRUE,dict
8284,desafortunadamente,adv,,8284:desafortunadamente,spanish,desafortunadamente,desafortunadamente,desafortunadamente,desafortunadamente,unfortunately,TRUE,dict
8283,autopista,n,,6896:autopista|1387:autopistas,spanish,autopista,autopista,autopista,autopista,motorway,TRUE,dict
8282,comparación,n,,7265:comparación|1017:comparaciones,spanish,comparación,comparación,comparación,comparación,comparison,TRUE,dict
8282,reverendo,adj,,7558:reverendo|627:reverenda|83:reverendos|14:reverendas,spanish,reverendo,reverendo,reverendo,reverendo,reverend,TRUE,dict
8281,ansiedad,n,,7947:ansiedad|334:ansiedades,spanish,ansiedad,ansiedad,ansiedad,ansiedad,anxiety,TRUE,dict
8280,blake,none,NOUSAGE,8280:blake,spanish,blake,blake,blake,blake,blake,TRUE,dict
8280,entretener,v,,1485:entretener|529:entretiene|443:entretenerse|387:entreteniendo|353:entretenerme|350:entretenía|341:entretengo|326:entretuvo|306:entretenga|305:entretenerte|260:entretengas|250:entretenernos|246:entretuve|227:entretendré|226:entretienen|215:entretenerlos|180:entretenerlo|148:entretengan|120:entretenerla|113:entretienes|101:entretuvieron|96:entretenían|93:entretenerle|88:entretenlo|80:entretendremos|79:entretenerles|78:entretenlos|65:entretenemos|59:entretendrá|51:entretén|47:entretuviera|40:entretenla|37:entreteneros|36:entretuvimos|33:entretenme|32:entretengamos|31:entretendría|28:entreteniéndose|27:entretendrán|27:entretengáis|26:entretente|20:entretenle|20:entretuviste|19:entreténgalos|18:entreteniéndome|16:entretuvieran|13:entretennos|13:entretuviese|11:entretendrás|11:entreteniéndote|11:entretenles|11:entreteníamos|11:entreténganse|10:entreténgalo|10:entreténgase|9:entretened|9:entretenerlas|9:entreteniéndolo|9:entreteniéndolos|9:entreteniéndonos|9:entretenías|7:entreteniéndola|7:entreteniéndoles|6:entreteneos|6:entretenéis|6:entretuvieras|5:entretenedlos|5:entreteniéndole|5:entreténgala|5:entreténgale|4:entretenedme|4:entreténganlo|4:entreténganlos|4:entreténganos,spanish,entretener,entretener,entretener,entretener,entertain,TRUE,dict
8280,nancy,none,NOUSAGE,8280:nancy,spanish,nancy,nancy,nancy,nancy,nancy,TRUE,dict
8279,exigencia,n,,5131:exigencias|3148:exigencia,spanish,exigencia,exigencia,exigencia,exigencia,requirement,TRUE,dict
8276,Sebastián,prop,,8276:sebastián,spanish,Sebastián,sebastián,sebastián,sebastián,sebastián,TRUE,dict
8274,Vicente,prop,,8274:vicente,spanish,Vicente,vicente,vicente,vicente,vicente,TRUE,dict
8272,ambición,n,,5712:ambición|2560:ambiciones,spanish,ambición,ambición,ambición,ambición,ambition,TRUE,dict
8271,pudrir,v,,2142:púdrete|904:pudra|512:pudrirse|492:pudre|474:pudriéndose|454:pudriendo|342:pudran|270:pudren|259:pudrir|237:pudras|212:pudrirá|209:púdranse|171:pudrirte|148:pudrió|127:pudriera|127:pudrirme|108:pudrirás|98:pudrirán|98:pudriéndome|82:púdrase|78:pudriéndote|77:pudres|67:pudría|56:pudro|53:pudrieron|53:pudrían|42:podrir|39:pudrirnos|35:pudriría|33:pudrieras|32:pudriré|30:pudramos|30:pudriéndonos|28:pudrieran|26:pudrimos|18:pudriremos|18:pudráis|17:pudriese|15:pudrí|13:pudriréis|12:pudrirían|8:pudriros|7:pudríos|5:pudriste|5:pudriéndolo|4:pudrirías|4:pudriéndoos,spanish,pudrir,pudrir,pudrir,pudrir,rot,TRUE,dict
8269,cotidiano,adj,,4048:cotidiana|2254:cotidiano|1064:cotidianas|903:cotidianos,spanish,cotidiano,cotidiano,cotidiano,cotidiano,daily,TRUE,dict
8267,asaltar,v,,1478:asaltar|1199:asaltado|1139:asaltaron|900:asaltó|478:asalta|457:asaltada|437:asaltan|373:asaltando|207:asaltados|162:asaltaba|159:asaltaban|147:asaltamos|101:asaltaste|92:asalten|89:asaltadas|79:asalté|74:asaltarlo|62:asaltaremos|62:asalte|53:asaltarán|49:asaltarme|48:asaltarla|41:asaltara|41:asaltaran|37:asaltemos|35:asaltará|34:asaltas|25:asaltes|22:asaltarte|21:asaltarnos|21:asaltaré|20:asaltarlos|17:asaltaría|13:asaltarle|11:asaltarás|10:asaltasteis|9:asaltarían|8:asaltándome|7:asaltabas|7:asaltad|7:asaltábamos|6:asaltasen|5:asaltarlas|5:asaltarles|4:asaltaríamos|4:asaltase|4:asaltáis|4:asaltándola|4:asaltándolo,spanish,asaltar,asaltar,asaltar,asaltar,assault,TRUE,dict
8263,stephen,none,NOUSAGE,8263:stephen,spanish,stephen,stephen,stephen,stephen,stephen,TRUE,dict
8260,desfile,n,,7161:desfile|1099:desfiles,spanish,desfile,desfile,desfile,desfile,parade,TRUE,dict
8257,fragmento,n,,5014:fragmentos|3243:fragmento,spanish,fragmento,fragmento,fragmento,fragmento,fragment,TRUE,dict
8254,inscribir,v,,1054:inscrito|846:inscritos|733:inscribirse|718:inscribe|572:inscribir|448:inscribió|445:inscribí|443:inscrita|353:inscriben|325:inscritas|243:inscribirme|210:inscribieron|165:inscribirte|127:inscribiste|127:inscriptos|119:inscripto|96:inscriba|88:inscriban|88:inscribimos|78:inscribo|76:inscribirnos|60:inscribiré|59:inscribes|57:inscribía|56:inscribirlo|49:inscribirá|49:inscríbete|47:inscribiendo|47:inscribirla|45:inscribirán|41:inscribiera|37:inscripta|29:inscribían|28:inscríbeme|27:inscribieran|26:inscríbase|25:inscriptas|24:inscríbanse|22:inscribiéndose|21:inscribiremos|21:inscribirle|20:inscribas|19:inscribirlos|16:inscribiría|13:inscribirás|13:inscríbame|10:inscribirlas|8:inscribirían|7:inscribiéndome|7:inscríbelo|5:inscribiros|4:inscribieras|4:inscribiríamos|4:inscribiéramos,spanish,inscribir,inscribir,inscribir,inscribir,inscribe,TRUE,dict
8251,volante,n,,6557:volante|1694:volantes,spanish,volante,volante,volante,volante,steering wheel,TRUE,dict
