lemma,count
taliban,1369
look / watch,1369
tzar,1369
activity,1368
aggressor / assailant,1368
alleviation / extenuating,1368
hill,1368
believe / think,1368
[UNTRANSLATED] ellison,1368
discharge / free / release,1368
dock / spring,1368
pleasant,1368
[UNTRANSLATED] recargo,1368
irrigate,1368
pod,1368
[UNTRANSLATED] angelica,1367
[UNTRANSLATED] cagón,1367
[UNTRANSLATED] encapuchar,1367
perceive,1367
positive,1367
[UNTRANSLATED] sebastián,1367
[UNTRANSLATED] tope,1367
pipe / tube,1367
[UNTRANSLATED] verga,1367
issue,1366
florist,1366
implementation,1366
kansas,1366
loser / losing,1366
[UNTRANSLATED] pis,1366
attend,1365
[UNTRANSLATED] conti,1365
shelving,1365
twin,1365
call,1365
memory,1365
renegotiate,1365
arouse,1365
[UNTRANSLATED] accionar,1364
[UNTRANSLATED] aleteo,1364
[UNTRANSLATED] besar,1364
check,1364
[UNTRANSLATED] darhk,1364
deliberation,1364
slide / colour slide / color slide,1364
episode,1364
hide,1364
hepatic,1364
disclose / reveal,1364
suspend / adjourn,1364
exciting,1363
coincide,1363
to give,1363
[UNTRANSLATED] meta,1363
[UNTRANSLATED] mogo,1363
dark / obscure,1363
walk,1362
[UNTRANSLATED] avi,1362
help / do,1362
dribble / slime,1362
good/well,1362
close / lock / shut,1362
[UNTRANSLATED] hermann,1362
thread,1362
read,1362
marijuana,1362
body / mass,1362
[UNTRANSLATED] muchacha,1362
acknowledge / recognise,1362
task / undertaking / assignment,1362
witness / testimony,1362
[UNTRANSLATED] zarpar,1362
[UNTRANSLATED] diminuto,1361
kill,1361
peach,1361
act / work,1361
thoughtful,1361
weekly,1361
part / separate,1361
[UNTRANSLATED] sigilosamente,1361
to see,1361
buy,1360
circle / ring,1360
address / aim / conduct,1360
doubt / hesitate,1360
stimulating,1360
[UNTRANSLATED] legrand,1360
feature / table / introduce,1360
[UNTRANSLATED] tao,1360
throw,1360
tighten,1359
yesterday,1359
[UNTRANSLATED] córdova,1359
[UNTRANSLATED] ehhh,1359
hand / submit / deliver,1359
finalise,1359
bite,1359
need,1359
art / artistry,1358
armchair / seat,1358
expensive,1358
control / monitor,1358
arouse / awaken / awake,1358
[UNTRANSLATED] embrujar,1358
signatory / signer,1358
alms,1358
any / either / no,1358
[UNTRANSLATED] perote,1358
aim / note / point,1357
[UNTRANSLATED] bótox,1357
thanksgiving day / day / valentine's day,1357
jan.,1357
[UNTRANSLATED] golem,1357
individual,1357
nautical,1357
prove / taste / test,1357
tv,1357
postpone / put,1356
drink,1356
characteristic,1356
[UNTRANSLATED] dillon,1356
dimas,1356
[UNTRANSLATED] fontana,1356
[UNTRANSLATED] grazie,1356
find,1356
pessimist / pessimistic,1356
[UNTRANSLATED] pollock,1356
prominent,1356
siren,1356
spa,1355
declare / state,1355
come / go / step,1355
hostility,1355
[UNTRANSLATED] indefinible,1355
inertia,1355
nomination,1355
psychologist,1355
[UNTRANSLATED] selena,1355
akin / similar,1355
rise,1355
await / expect / hope,1354
arzalluz,1354
[UNTRANSLATED] bath,1354
beauty,1354
cartwright,1354
[UNTRANSLATED] lastimar,1354
rid,1354
negotiate,1354
[UNTRANSLATED] perdon,1354
resultant / resulting,1354
be / keep / monitor,1354
[UNTRANSLATED] vanguardista,1354
[UNTRANSLATED] would,1354
aries,1353
confess,1353
spread / divulge,1353
flourishing,1353
tenant,1353
mission,1353
nuptial,1353
soya / soybean,1353
[UNTRANSLATED] tere,1353
concrete / specific,1352
brush cutter / cutter,1352
light,1352
prejudice,1352
burn,1352
dream,1352
[UNTRANSLATED] begoña,1351
[UNTRANSLATED] bow,1351
collegiate / school,1351
grant / concede,1351
cruel / ruthless,1351
[UNTRANSLATED] desconectar,1351
desert / empty,1351
spectrum / spectre,1351
[UNTRANSLATED] exhausto,1351
explosive,1351
[UNTRANSLATED] johns,1351
[UNTRANSLATED] maleficio,1351
dangerous / hazardous,1351
[UNTRANSLATED] recreo,1351
[UNTRANSLATED] vick,1351
establish / open,1350
[UNTRANSLATED] acostado,1350
hold,1350
harmony,1350
discharge / download / unload,1350
joyous,1350
[UNTRANSLATED] foster,1350
to do/make,1350
ignore,1350
lengthy / long / largo,1350
[UNTRANSLATED] marvel,1350
middle-of-the-road / moderate,1350
pennsylvania,1350
look / be / remain,1350
get / receive,1350
[UNTRANSLATED] senior,1350
bet / betting / gamble,1349
develop,1349
[UNTRANSLATED] escobar,1349
read,1349
prepare / prime,1349
seasonal / own,1349
seasonal / own,1349
live,1349
[UNTRANSLATED] calleigh,1348
commission,1348
[UNTRANSLATED] largar,1348
rucksack / backpack,1348
promote,1348
[UNTRANSLATED] scrabble,1348
[UNTRANSLATED] stripper,1348
bore,1347
warn,1347
lock,1347
[UNTRANSLATED] dove,1347
[UNTRANSLATED] dá,1347
choose / elect / pick,1347
gabble / talk / discuss,1347
[UNTRANSLATED] manar,1347
parabolic,1347
[UNTRANSLATED] sadako,1347
[UNTRANSLATED] vendar,1347
astronaut,1346
[UNTRANSLATED] cocaina,1346
achieve / get / manage,1346
[UNTRANSLATED] dictamen,1346
gild,1346
[UNTRANSLATED] malhumor,1346
observation,1346
[UNTRANSLATED] old,1346
[UNTRANSLATED] punción,1346
apply / enforce,1345
arrange / fix,1345
[UNTRANSLATED] camarógrafo,1345
captivity,1345
commercial / trading,1345
allocate,1345
dimensional,1345
to have (aux.)/there is,1345
sink,1345
[UNTRANSLATED] lucir,1345
[UNTRANSLATED] paraná,1345
improvement,1345
feature / table / introduce,1345
solve,1345
decoration,1344
[UNTRANSLATED] fr,1344
vicinity,1344
either / neither,1344
ashamed / abashed,1343
erase,1343
padlock,1343
yield,1343
cruller,1343
[UNTRANSLATED] habia,1343
irritate / nettle,1343
[UNTRANSLATED] manolo,1343
promise / pledge,1343
rot,1343
regret / remorse,1343
answer / reply / respond,1343
[UNTRANSLATED] till,1343
value / assess / appraise,1343
dress,1343
guess,1342
rise / ascend,1342
atheistic / atheist,1342
enough / quite a lot of / pretty,1342
amuse,1342
big / elder / great,1342
flawless,1342
[UNTRANSLATED] madge,1342
obsession,1342
little / small,1342
[UNTRANSLATED] punzante,1342
week,1342
[UNTRANSLATED] superfluo,1342
list,1341
cross / get,1341
sea urchin / hedgehog,1341
exist,1341
infusion,1341
patriotic,1341
[UNTRANSLATED] paulie,1341
[UNTRANSLATED] rubor,1341
[UNTRANSLATED] tendria,1341
trip,1341
[UNTRANSLATED] yuri,1341
[UNTRANSLATED] asensio,1340
coffin,1340
horn,1340
[UNTRANSLATED] entredicho,1340
epilepsy,1340
[UNTRANSLATED] klingons,1340
cast / launch / sling,1340
maintain / hold / have,1340
[UNTRANSLATED] mustang,1340
persistent,1340
appreciate,1339
[UNTRANSLATED] dempsey,1339
farewell,1339
fever,1339
genocide,1339
brief / inform / report,1339
plate / badge / identification badge,1339
progressive,1339
retort,1339
knit,1339
unkind,1338
[UNTRANSLATED] betancur,1338
[UNTRANSLATED] cabral,1338
[UNTRANSLATED] cleopatra,1338
compact,1338
serve / accomplish / fulfil,1338
burst / explosion / blast,1338
inventory,1338
[UNTRANSLATED] jolly,1338
[UNTRANSLATED] rothschild,1338
surprise,1338
[UNTRANSLATED] testarudo,1338
[UNTRANSLATED] aledaño,1337
[UNTRANSLATED] back,1337
[UNTRANSLATED] comisionar,1337
[UNTRANSLATED] finn,1337
be,1337
[UNTRANSLATED] reginald,1337
loom,1336
evening / get,1336
murder / assassinate,1336
detain / stop / remand,1336
handle / operate,1336
[UNTRANSLATED] mao,1336
leave / get,1336
[UNTRANSLATED] water,1336
calibrate,1335
to give,1335
flaw,1335
teach,1335
steroid,1335
pebble,1335
[UNTRANSLATED] lombardo,1335
occupy,1335
chair,1335
dismiss / refuse,1335
get / receive,1335
[UNTRANSLATED] republicar,1335
rape / violate,1335
advertise / announce,1334
sing,1334
hire,1334
advocate / defend,1334
amuse,1334
appoint / fix / affix,1334
mail,1334
mention,1334
look / glance / watch,1334
pay / go,1334
refinery / oil refinery,1334
laugh,1334
[UNTRANSLATED] ugt,1334
clarify / clear,1333
swing / sway,1333
celtic,1333
latin america,1333
need,1333
[UNTRANSLATED] payal,1333
popularity,1333
pulp / paper pulp,1333
[UNTRANSLATED] redding,1333
[UNTRANSLATED] terrícola,1333
clam,1332
première,1332
erect / raise,1332
display / show,1332
[UNTRANSLATED] popper,1332
regularly,1332
deliver / apportion,1332
key,1332
lieutenant / deputy mayor,1332
bean,1331
andalusian,1331
[UNTRANSLATED] campeon,1331
comprise,1331
[UNTRANSLATED] fugar,1331
garland,1331
interpret / play,1331
[UNTRANSLATED] lubricante,1331
hammer,1331
[UNTRANSLATED] oprimir,1331
ask / call / request,1331
dismiss / refuse,1331
be / suffer,1331
turn / blow,1330
rocket,1330
exclude,1330
feminine,1330
bean,1330
idea / insight / notion,1330
conduct / investigate / research,1330
[UNTRANSLATED] marsha,1330
plan / mastermind,1330
[UNTRANSLATED] sepúlveda,1330
dress,1330
endorse,1329
to know (be familiar with),1329
[UNTRANSLATED] cándido,1329
demonstrate / show,1329
[UNTRANSLATED] donar,1329
[UNTRANSLATED] drummond,1329
he/him,1329
navarro,1329
greet / nod / hail,1329
[UNTRANSLATED] sinusitis,1329
horn,1328
[UNTRANSLATED] debil,1328
rest,1328
drop / come / encounter,1328
exotic,1328
identifiable,1328
to go,1328
pollution,1328
proportion / ratio,1328
be / keep / monitor,1328
situate,1328
to have/possess,1328
pregnancy,1327
[UNTRANSLATED] guagua,1327
identify,1327
impatient,1327
insecticide,1327
[UNTRANSLATED] pulcritud,1327
recover / recuperate / retrieve,1327
beg,1327
to have/possess,1327
avenge,1327
attend / go / flock,1326
brazilian,1326
[UNTRANSLATED] dejado,1326
[UNTRANSLATED] doscientos,1326
allow / give / quit,1326
preclude / prevent,1326
jewish,1326
president,1326
move / shift,1326
[UNTRANSLATED] nestlé,1326
notice / sense / note,1326
obese,1326
brush / paintbrush,1326
accept,1325
eat / lunch,1325
correspond,1325
dolphin,1325
divorce,1325
conduct / investigate / research,1325
[UNTRANSLATED] jo,1325
call,1325
[UNTRANSLATED] neoyorquino,1325
oyster,1325
heavy / cumbersome / ponderous,1325
[UNTRANSLATED] prefix_re_cita,1325
update,1324
administer / administrate,1324
communion cup / calyx / chalice,1324
metallic,1324
acknowledge / recognise,1324
break / smash,1324
wise person / wise,1324
live,1324
accompany,1323
almanac,1323
[UNTRANSLATED] cannon,1323
[UNTRANSLATED] frei,1323
inauguration,1323
leopard,1323
gain / obtain,1323
[UNTRANSLATED] cuórum,1323
[UNTRANSLATED] rawls,1323
register / scour,1323
ruin,1323
approve / endorse / pass,1322
[UNTRANSLATED] chambelán,1322
[UNTRANSLATED] cosme,1322
damage / harm / injury,1322
shiver,1322
unexpected,1322
[UNTRANSLATED] keiko,1322
hear,1322
[UNTRANSLATED] terra,1322
rough,1322
cheer / gladden,1321
dodge / miss / throw,1321
exploitation,1321
[UNTRANSLATED] fnmicrosoft,1321
[UNTRANSLATED] gal,1321
handsome / good-looking,1321
interest,1321
invite,1321
penetrate,1321
[UNTRANSLATED] turbar,1321
vomit,1321
guffaw,1320
concentrate / mass,1320
dominican,1320
[UNTRANSLATED] huevón,1320
[UNTRANSLATED] neruda,1320
disturb / perturb,1320
see / fish,1320
rectangular,1320
[UNTRANSLATED] romantico,1320
[UNTRANSLATED] subsistir,1320
be / suffer,1320
act / perform,1319
mane / scalp / hair,1319
constitute,1319
[UNTRANSLATED] fallon,1319
[UNTRANSLATED] granger,1319
stepson / stepdaughter,1319
occupy,1319
[UNTRANSLATED] op,1319
pavilion,1319
retain,1319
pull / remove / take,1319
meaningful / significant,1319
arrest,1318
bard,1318
[UNTRANSLATED] benny,1318
[UNTRANSLATED] bufón,1318
allocate,1318
sweetness,1318
maduration,1318
[UNTRANSLATED] put,1318
performance,1318
reassure,1318
establish / open,1317
lover,1317
encourage / warm / animate,1317
conglomerate,1317
gabble / talk / discuss,1317
to do/make,1317
[UNTRANSLATED] manotazo,1317
scheme,1317
[UNTRANSLATED] mara,1317
[UNTRANSLATED] marañón,1317
look / glance / watch,1317
hang,1317
remain,1317
projection,1317
surprising,1317
[UNTRANSLATED] swann,1317
flight / flying,1317
hand / submit / deliver,1316
ferran,1316
generalisation,1316
[UNTRANSLATED] meneses,1316
[UNTRANSLATED] prefix_re_ir,1316
[UNTRANSLATED] acuñado,1315
boost / increase / raise,1315
dismiss,1315
equivalent / analogue,1315
frequency,1315
tea,1315
admit / concede,1314
[UNTRANSLATED] bat,1314
[UNTRANSLATED] bernardo,1314
[UNTRANSLATED] calladito,1314
[UNTRANSLATED] convicto,1314
create,1314
demolish / unseat,1314
[UNTRANSLATED] ferrara,1314
form,1314
spend,1314
hieroglyph / hieroglyphic,1314
play,1314
proclaim,1314
atomic,1313
beard,1313
five / fifty,1313
consolidate,1313
critic / critical,1313
hen,1313
[UNTRANSLATED] mari,1313
pass,1313
[UNTRANSLATED] verga,1313
[UNTRANSLATED] alone,1312
constitute,1312
[UNTRANSLATED] dicha,1312
[UNTRANSLATED] hawaiano,1312
lead,1312
confetti,1312
[UNTRANSLATED] selfridge,1312
suit / join / unite,1312
articulation / joint,1311
[UNTRANSLATED] benavides,1311
[UNTRANSLATED] chiflado,1311
contador / counter,1311
allocate,1311
bedroom,1311
look / hope / expect,1311
incredibly / unbelievably,1311
[UNTRANSLATED] newport,1311
[UNTRANSLATED] oswaldo,1311
practitioner,1311
[UNTRANSLATED] boutique,1310
[UNTRANSLATED] considerado,1310
international,1310
boss / leader / chief,1310
volume,1310
wing,1309
fall / drop / go,1309
[UNTRANSLATED] balbucear,1309
brazilian,1309
grow / get,1309
dipper / ladle,1309
entertain,1309
award / award-winning,1309
grace,1309
[UNTRANSLATED] hermione,1309
[UNTRANSLATED] lorne,1309
organise,1309
[UNTRANSLATED] stephens,1309
canvas / cloth,1309
hit / reach / play,1309
whale,1308
elevate,1308
drop / come / encounter,1308
[UNTRANSLATED] entendés,1308
[UNTRANSLATED] granel,1308
greek,1308
to do/make,1308
inherent,1308
[UNTRANSLATED] teseo,1308
[UNTRANSLATED] alfarería,1307
count / explain / have,1307
basin / cuenca / watershed,1307
dance / dancing / belly-dance,1307
improvise,1307
[UNTRANSLATED] movilizar,1307
fear / dread,1307
thirteen,1307
win / overcome,1307
run,1306
christopher,1306
cut / hack,1306
questionnaire,1306
take,1306
dismissal,1306
factory,1306
[UNTRANSLATED] ian,1306
concern,1306
uprising,1306
[UNTRANSLATED] transitar,1306
live,1306
apprehend,1305
asian / asiatic,1305
coffin,1305
[UNTRANSLATED] aurelia,1305
pin / nail,1305
compose,1305
give / return / send,1305
[UNTRANSLATED] distal,1305
come / go / step,1305
[UNTRANSLATED] erica,1305
[UNTRANSLATED] imaginate,1305
interest,1305
[UNTRANSLATED] larissa,1305
rigid / stiff,1305
swedish,1305
susceptible,1305
[UNTRANSLATED] crixus,1304
absent-minded / absentminded,1304
special,1304
[UNTRANSLATED] eyre,1304
manipulate,1304
delay / slow,1304
[UNTRANSLATED] shower,1304
substitute,1304
tend,1304
dump,1304
[UNTRANSLATED] ziegler,1304
feed / fuel,1303
[UNTRANSLATED] allen,1303
arrange / fix,1303
[UNTRANSLATED] calado,1303
[UNTRANSLATED] darlene,1303
damage,1303
[UNTRANSLATED] demorar,1303
to say/tell,1303
[UNTRANSLATED] embrujo,1303
ex,1303
cry / weep / mourn,1303
sequence,1303
[UNTRANSLATED] sharpe,1303
take / borrow,1303
learn,1302
burn,1302
peasant,1302
[UNTRANSLATED] cercado,1302
put / communicate / get,1302
design,1302
[UNTRANSLATED] estimado,1302
[UNTRANSLATED] hyun,1302
impetuous,1302
unpublished,1302
paedophile,1302
precarious,1302
reigning,1302
ventilation / vent,1302
put,1301
[UNTRANSLATED] analítica,1301
help / do,1301
sty / owl,1301
change / capsize / switch,1301
doubt / hesitate,1301
sign,1301
feat,1301
hogan,1301
jan,1301
logotype / logo,1301
microscope,1301
[UNTRANSLATED] pierre,1301
loan,1301
jump / leap / spring,1301
advise / counsel,1300
accuse,1300
[UNTRANSLATED] afiliado,1300
believe / think,1300
[UNTRANSLATED] edmundo,1300
flour,1300
ibiza,1300
[UNTRANSLATED] lahey,1300
dotted line / line / supply line,1300
[UNTRANSLATED] osito,1300
parsley,1300
harass,1299
aura,1299
dispose / place / plant,1299
distribute,1299
include,1299
[UNTRANSLATED] otomano,1299
outline,1299
claim,1299
[UNTRANSLATED] tamil,1299
[UNTRANSLATED] venice,1299
vergara,1299
take,1298
[UNTRANSLATED] debbie,1298
understand / misunderstand,1298
[UNTRANSLATED] extrañar,1298
generator,1298
[UNTRANSLATED] resumir,1298
bow / reverence,1298
house,1298
[UNTRANSLATED] wai,1298
actuate / set / activate,1297
inhabitant / city-dweller,1297
operating / operative,1297
moor,1297
[UNTRANSLATED] siciliano,1297
whistle,1297
[UNTRANSLATED] solidario,1297
use / utilise,1297
cross / get,1296
[UNTRANSLATED] bryan,1296
[UNTRANSLATED] claus,1296
[UNTRANSLATED] distinguido,1296
[UNTRANSLATED] guillaume,1296
canvas,1296
opinion / appear / look,1296
separate / move / avert,1295
[UNTRANSLATED] aseo,1295
[UNTRANSLATED] averiguar,1295
drink,1295
[UNTRANSLATED] cervera,1295
connect,1295
[UNTRANSLATED] incrédulo,1295
[UNTRANSLATED] megatron,1295
[UNTRANSLATED] rendija,1295
move,1295
accumulate / accrue,1294
sharpness / acuteness,1294
waterfall,1294
crossword,1294
epinephrine,1294
govern / rule,1294
cry / shout,1294
[UNTRANSLATED] history,1294
unusual,1294
[UNTRANSLATED] kota,1294
occupy,1294
computer / desktop computer,1294
cloth / clothes / clothing,1294
betray,1294
buy,1293
breed / raise,1293
dele,1293
[UNTRANSLATED] demo,1293
wrap,1293
include,1293
[UNTRANSLATED] maud,1293
result / turn,1293
acquire / purchase,1292
[UNTRANSLATED] coquetería,1292
allow / give / quit,1292
[UNTRANSLATED] envolvente,1292
[UNTRANSLATED] irreparable,1292
[UNTRANSLATED] lars,1292
opinion,1292
pyramid,1292
glib / simplistic,1292
synchronisation,1292
[UNTRANSLATED] chantal,1291
dedicate / devote / spend,1291
escape,1291
infinite,1291
opinion / appear / look,1291
divide,1290
infarct,1290
ironic,1290
[UNTRANSLATED] light,1290
smooth,1290
moon / honeymoon,1290
stir,1290
[UNTRANSLATED] simeón,1290
drive / traction,1290
use / utilise,1290
[UNTRANSLATED] veintiuno,1290
[UNTRANSLATED] ventura,1290
erase,1289
[UNTRANSLATED] bruno,1289
[UNTRANSLATED] confitería,1289
rush / decide,1289
[UNTRANSLATED] desprevenido,1289
differentiation,1289
[UNTRANSLATED] dragon,1289
fire,1289
gulf,1289
indigestion,1289
interest,1289
[UNTRANSLATED] laptop,1289
poker,1289
recall / withdraw / remove,1289
shirt,1288
weary / tire,1288
look / hope / expect,1288
bang / knock / strike,1288
gremial,1288
enjoy / fancy / like,1288
